cui,rxnorm_tty,rxnorm_name,atc_code,atc_name,L1_code,L1_name,L2_code,L2_name,L3_code,L3_name,L4_code,L4_name,L5_code,L5_name,unique_pub_count,drug,agegroup,freq,rule
C0023660,IN,lidocaine,N01BB02,lidocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB02,lidocaine,1884,Aloe/Collagen/Lidocaine Hydrochloride,11-17,0.1111111111111111,ingredient:lidocaine
C0023660,IN,lidocaine,N01BB02,lidocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB02,lidocaine,1884,Capsaicin/Lidocaine/Menthol,11-17,0.1111111111111111,ingredient:lidocaine
C0023660,IN,lidocaine,N01BB02,lidocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB02,lidocaine,1884,Capsaicin/Lidocaine/Menthol/Methyl Salicylate,11-17,0.1111111111111111,ingredient:lidocaine
C0023660,IN,lidocaine,N01BB02,lidocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB02,lidocaine,1884,Dextrose/Lidocaine Hydrochloride,11-17,0.0,ingredient:lidocaine
C0023660,IN,lidocaine,N01BB02,lidocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB02,lidocaine,1884,Dimethicone;Lidocaine,11-17,1.5714285714285714,fuzzy_base:100.0
C0023660,IN,lidocaine,N01BB02,lidocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB02,lidocaine,1884,Epinephrine/Lidocaine Hydrochloride,11-17,0.23076923076923078,ingredient:lidocaine
C0023660,IN,lidocaine,N01BB02,lidocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB02,lidocaine,1884,Hydrocortisone Acetate/Lidocaine Hydrochloride,11-17,4.3125,ingredient:lidocaine
C0023660,IN,lidocaine,N01BB02,lidocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB02,lidocaine,1884,Lidocaine,11-17,1563.2857142857142,exact_full
C0023660,IN,lidocaine,N01BB02,lidocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB02,lidocaine,1884,Lidocaine Hydrochloride,11-17,9517.857142857143,exact_base
C0023660,IN,lidocaine,N01BB02,lidocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB02,lidocaine,1884,"Lidocaine Hydrochloride;Cream, Multi Ingredient",11-17,0.14285714285714285,fuzzy_base:100.0
C0023660,IN,lidocaine,N01BB02,lidocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB02,lidocaine,1884,Lidocaine;Prilocaine;Cream Base,11-17,4.0,fuzzy_base:100.0
C0023660,IN,lidocaine,N01BB02,lidocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB02,lidocaine,1884,Lidocaine/Menthol,11-17,4.142857142857143,ingredient:lidocaine
C0023660,IN,lidocaine,N01BB02,lidocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB02,lidocaine,1884,Lidocaine/Menthol/Methyl Salicylate,11-17,0.14285714285714285,ingredient:lidocaine
C0023660,IN,lidocaine,N01BB02,lidocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB02,lidocaine,1884,Lidocaine/Prilocaine,11-17,4108.375,ingredient:lidocaine
C0023660,IN,lidocaine,N01BB02,lidocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB02,lidocaine,1884,Lidocaine/Tetracaine,11-17,53.90909090909091,ingredient:lidocaine
C0023660,IN,lidocaine,N01BB02,lidocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB02,lidocaine,1884,Allantoin/Lidocaine/Petrolatum,3-10,0.0,ingredient:lidocaine
C0023660,IN,lidocaine,N01BB02,lidocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB02,lidocaine,1884,Aloe/Collagen/Lidocaine Hydrochloride,3-10,0.1111111111111111,ingredient:lidocaine
C0023660,IN,lidocaine,N01BB02,lidocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB02,lidocaine,1884,Capsaicin/Lidocaine/Menthol,3-10,0.0,ingredient:lidocaine
C0023660,IN,lidocaine,N01BB02,lidocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB02,lidocaine,1884,Capsaicin/Lidocaine/Menthol/Methyl Salicylate,3-10,0.0,ingredient:lidocaine
C0023660,IN,lidocaine,N01BB02,lidocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB02,lidocaine,1884,Dextrose/Lidocaine Hydrochloride,3-10,0.14285714285714285,ingredient:lidocaine
C0023660,IN,lidocaine,N01BB02,lidocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB02,lidocaine,1884,Dimethicone;Lidocaine,3-10,0.2857142857142857,fuzzy_base:100.0
C0023660,IN,lidocaine,N01BB02,lidocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB02,lidocaine,1884,Epinephrine/Lidocaine Hydrochloride,3-10,0.15384615384615385,ingredient:lidocaine
C0023660,IN,lidocaine,N01BB02,lidocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB02,lidocaine,1884,Hydrocortisone Acetate/Lidocaine Hydrochloride,3-10,1.625,ingredient:lidocaine
C0023660,IN,lidocaine,N01BB02,lidocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB02,lidocaine,1884,Lidocaine,3-10,231.57142857142858,exact_full
C0023660,IN,lidocaine,N01BB02,lidocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB02,lidocaine,1884,Lidocaine Hydrochloride,3-10,2891.0,exact_base
C0023660,IN,lidocaine,N01BB02,lidocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB02,lidocaine,1884,"Lidocaine Hydrochloride;Cream, Multi Ingredient",3-10,0.0,fuzzy_base:100.0
C0023660,IN,lidocaine,N01BB02,lidocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB02,lidocaine,1884,Lidocaine;Prilocaine;Cream Base,3-10,0.5714285714285714,fuzzy_base:100.0
C0023660,IN,lidocaine,N01BB02,lidocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB02,lidocaine,1884,Lidocaine/Menthol,3-10,0.42857142857142855,ingredient:lidocaine
C0023660,IN,lidocaine,N01BB02,lidocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB02,lidocaine,1884,Lidocaine/Menthol/Methyl Salicylate,3-10,0.14285714285714285,ingredient:lidocaine
C0023660,IN,lidocaine,N01BB02,lidocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB02,lidocaine,1884,Lidocaine/Prilocaine,3-10,4946.5,ingredient:lidocaine
C0023660,IN,lidocaine,N01BB02,lidocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB02,lidocaine,1884,Lidocaine/Tetracaine,3-10,34.0,ingredient:lidocaine
C0033124,IN,prilocaine,N01BB04,prilocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB04,prilocaine,327,Lidocaine/Prilocaine,0-2,917.5,ingredient:prilocaine
C0033124,IN,prilocaine,N01BB04,prilocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB04,prilocaine,327,Prilocaine Hydrochloride,0-2,0.0,exact_base
C0033124,IN,prilocaine,N01BB04,prilocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB04,prilocaine,327,Lidocaine/Prilocaine,11-17,4108.375,ingredient:prilocaine
C0033124,IN,prilocaine,N01BB04,prilocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB04,prilocaine,327,Prilocaine Hydrochloride,11-17,2.0,exact_base
C0033124,IN,prilocaine,N01BB04,prilocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB04,prilocaine,327,Lidocaine/Prilocaine,3-10,4946.5,ingredient:prilocaine
C0033124,IN,prilocaine,N01BB04,prilocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB04,prilocaine,327,Prilocaine Hydrochloride,3-10,0.0,exact_base
C0073571,IN,ropivacaine,N01BB09,ropivacaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB09,ropivacaine,675,Ropivacaine Hydrochloride,0-2,0.0,exact_base
C0073571,IN,ropivacaine,N01BB09,ropivacaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB09,ropivacaine,675,Ropivacaine Hydrochloride,11-17,2.0,exact_base
C0073571,IN,ropivacaine,N01BB09,ropivacaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BB,Amide local anesthetics,N01BB09,ropivacaine,675,Ropivacaine Hydrochloride,3-10,1.0,exact_base
C0009170,IN,cocaine,N01BC01,cocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BC,Esters of benzoic acid for local anesthesia,N01BC01,cocaine,1879,Cocaine Hydrochloride,0-2,0.5,exact_base
C0009170,IN,cocaine,N01BC01,cocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BC,Esters of benzoic acid for local anesthesia,N01BC01,cocaine,1879,Cocaine Hydrochloride,11-17,0.25,exact_base
C0009170,IN,cocaine,N01BC01,cocaine,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BC,Esters of benzoic acid for local anesthesia,N01BC01,cocaine,1879,Cocaine Hydrochloride,3-10,0.0,exact_base
C0006931,IN,capsaicin,N01BX04,capsaicin,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BX,Other local anesthetics in ATC,N01BX04,capsaicin,54,Capsaicin,0-2,0.0,exact_full
C0006931,IN,capsaicin,N01BX04,capsaicin,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BX,Other local anesthetics in ATC,N01BX04,capsaicin,54,Capsaicin/Lidocaine/Menthol,0-2,0.0,ingredient:capsaicin
C0006931,IN,capsaicin,N01BX04,capsaicin,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BX,Other local anesthetics in ATC,N01BX04,capsaicin,54,Capsaicin/Lidocaine/Menthol/Methyl Salicylate,0-2,0.0,ingredient:capsaicin
C0006931,IN,capsaicin,N01BX04,capsaicin,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BX,Other local anesthetics in ATC,N01BX04,capsaicin,54,Capsaicin/Menthol,0-2,0.0,ingredient:capsaicin
C0006931,IN,capsaicin,N01BX04,capsaicin,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BX,Other local anesthetics in ATC,N01BX04,capsaicin,54,Capsaicin,11-17,4.5,exact_full
C0006931,IN,capsaicin,N01BX04,capsaicin,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BX,Other local anesthetics in ATC,N01BX04,capsaicin,54,Capsaicin/Lidocaine/Menthol,11-17,0.1111111111111111,ingredient:capsaicin
C0006931,IN,capsaicin,N01BX04,capsaicin,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BX,Other local anesthetics in ATC,N01BX04,capsaicin,54,Capsaicin/Lidocaine/Menthol/Methyl Salicylate,11-17,0.1111111111111111,ingredient:capsaicin
C0006931,IN,capsaicin,N01BX04,capsaicin,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BX,Other local anesthetics in ATC,N01BX04,capsaicin,54,Capsaicin/Menthol,11-17,7.0,ingredient:capsaicin
C0006931,IN,capsaicin,N01BX04,capsaicin,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BX,Other local anesthetics in ATC,N01BX04,capsaicin,54,Capsaicin,3-10,3.0,exact_full
C0006931,IN,capsaicin,N01BX04,capsaicin,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BX,Other local anesthetics in ATC,N01BX04,capsaicin,54,Capsaicin/Lidocaine/Menthol,3-10,0.0,ingredient:capsaicin
C0006931,IN,capsaicin,N01BX04,capsaicin,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BX,Other local anesthetics in ATC,N01BX04,capsaicin,54,Capsaicin/Lidocaine/Menthol/Methyl Salicylate,3-10,0.0,ingredient:capsaicin
C0006931,IN,capsaicin,N01BX04,capsaicin,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BX,Other local anesthetics in ATC,N01BX04,capsaicin,54,Capsaicin/Menthol,3-10,0.0,ingredient:capsaicin
C0015058,IN,ethyl chloride,N01BX01,ethyl chloride,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BX,Other local anesthetics in ATC,N01BX01,ethyl chloride,17,Ethyl Chloride,0-2,4.0,exact_full
C0015058,IN,ethyl chloride,N01BX01,ethyl chloride,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BX,Other local anesthetics in ATC,N01BX01,ethyl chloride,17,Icosapent Ethyl,0-2,2.0,fuzzy_base:100.0
C0015058,IN,ethyl chloride,N01BX01,ethyl chloride,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BX,Other local anesthetics in ATC,N01BX01,ethyl chloride,17,Omega-3-Acid Ethyl Esters,0-2,12.0,fuzzy_base:100.0
C0015058,IN,ethyl chloride,N01BX01,ethyl chloride,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BX,Other local anesthetics in ATC,N01BX01,ethyl chloride,17,Ethyl Chloride,11-17,182.0,exact_full
C0015058,IN,ethyl chloride,N01BX01,ethyl chloride,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BX,Other local anesthetics in ATC,N01BX01,ethyl chloride,17,Icosapent Ethyl,11-17,331.0,fuzzy_base:100.0
C0015058,IN,ethyl chloride,N01BX01,ethyl chloride,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BX,Other local anesthetics in ATC,N01BX01,ethyl chloride,17,Omega-3-Acid Ethyl Esters,11-17,3504.0,fuzzy_base:100.0
C0015058,IN,ethyl chloride,N01BX01,ethyl chloride,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BX,Other local anesthetics in ATC,N01BX01,ethyl chloride,17,Ethyl Chloride,3-10,71.0,exact_full
C0015058,IN,ethyl chloride,N01BX01,ethyl chloride,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BX,Other local anesthetics in ATC,N01BX01,ethyl chloride,17,Icosapent Ethyl,3-10,20.0,fuzzy_base:100.0
C0015058,IN,ethyl chloride,N01BX01,ethyl chloride,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BX,Other local anesthetics in ATC,N01BX01,ethyl chloride,17,Omega-3-Acid Ethyl Esters,3-10,303.0,fuzzy_base:100.0
C0070570,IN,phenol,N01BX03,phenol,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BX,Other local anesthetics in ATC,N01BX03,phenol,1054,Calamine/Phenol/Zinc Oxide,0-2,0.0,ingredient:phenol
C0070570,IN,phenol,N01BX03,phenol,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BX,Other local anesthetics in ATC,N01BX03,phenol,1054,Glycerin/Phenol,0-2,0.0,ingredient:phenol
C0070570,IN,phenol,N01BX03,phenol,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BX,Other local anesthetics in ATC,N01BX03,phenol,1054,Phenol,0-2,0.5,exact_full
C0070570,IN,phenol,N01BX03,phenol,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BX,Other local anesthetics in ATC,N01BX03,phenol,1054,Calamine/Phenol/Zinc Oxide,11-17,0.125,ingredient:phenol
C0070570,IN,phenol,N01BX03,phenol,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BX,Other local anesthetics in ATC,N01BX03,phenol,1054,Glycerin/Phenol,11-17,0.16666666666666666,ingredient:phenol
C0070570,IN,phenol,N01BX03,phenol,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BX,Other local anesthetics in ATC,N01BX03,phenol,1054,Phenol,11-17,7.0,exact_full
C0070570,IN,phenol,N01BX03,phenol,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BX,Other local anesthetics in ATC,N01BX03,phenol,1054,Calamine/Phenol/Zinc Oxide,3-10,0.0,ingredient:phenol
C0070570,IN,phenol,N01BX03,phenol,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BX,Other local anesthetics in ATC,N01BX03,phenol,1054,Glycerin/Phenol,3-10,0.0,ingredient:phenol
C0070570,IN,phenol,N01BX03,phenol,N,NERVOUS SYSTEM DRUGS,N01,ANESTHETICS,N01B,LOCAL ANESTHETICS,N01BX,Other local anesthetics in ATC,N01BX03,phenol,1054,Phenol,3-10,3.75,exact_full
C0058056,IN,dihydrocodeine,N02AA08,dihydrocodeine,N,NERVOUS SYSTEM DRUGS,N02,ANALGESICS,N02A,OPIOID ANALGESICS,N02AA,Natural opium alkaloid analgesics,N02AA08,dihydrocodeine,14,Acetaminophen/Caffeine/Dihydrocodeine Bitartrate,0-2,0.0,ingredient:dihydrocodeine
C0058056,IN,dihydrocodeine,N02AA08,dihydrocodeine,N,NERVOUS SYSTEM DRUGS,N02,ANALGESICS,N02A,OPIOID ANALGESICS,N02AA,Natural opium alkaloid analgesics,N02AA08,dihydrocodeine,14,Acetaminophen/Caffeine/Dihydrocodeine Bitartrate,11-17,11.25,ingredient:dihydrocodeine
C0058056,IN,dihydrocodeine,N02AA08,dihydrocodeine,N,NERVOUS SYSTEM DRUGS,N02,ANALGESICS,N02A,OPIOID ANALGESICS,N02AA,Natural opium alkaloid analgesics,N02AA08,dihydrocodeine,14,Acetaminophen/Caffeine/Dihydrocodeine Bitartrate,3-10,0.5,ingredient:dihydrocodeine
C0012306,IN,hydromorphone,N02AA03,hydromorphone,N,NERVOUS SYSTEM DRUGS,N02,ANALGESICS,N02A,OPIOID ANALGESICS,N02AA,Natural opium alkaloid analgesics,N02AA03,hydromorphone,137,Hydromorphone Hydrochloride,0-2,79.0,exact_base
C0012306,IN,hydromorphone,N02AA03,hydromorphone,N,NERVOUS SYSTEM DRUGS,N02,ANALGESICS,N02A,OPIOID ANALGESICS,N02AA,Natural opium alkaloid analgesics,N02AA03,hydromorphone,137,Hydromorphone Hydrochloride,11-17,3305.0,exact_base
C0012306,IN,hydromorphone,N02AA03,hydromorphone,N,NERVOUS SYSTEM DRUGS,N02,ANALGESICS,N02A,OPIOID ANALGESICS,N02AA,Natural opium alkaloid analgesics,N02AA03,hydromorphone,137,Hydromorphone Hydrochloride,3-10,283.0,exact_base
C0026549,IN,morphine,N02AA01,morphine,N,NERVOUS SYSTEM DRUGS,N02,ANALGESICS,N02A,OPIOID ANALGESICS,N02AA,Natural opium alkaloid analgesics,N02AA01,morphine,2524,Morphine Sulfate,0-2,567.0,exact_base
C0026549,IN,morphine,N02AA01,morphine,N,NERVOUS SYSTEM DRUGS,N02,ANALGESICS,N02A,OPIOID ANALGESICS,N02AA,Natural opium alkaloid analgesics,N02AA01,morphine,2524,Morphine Sulfate,11-17,3039.0,exact_base
C0026549,IN,morphine,N02AA01,morphine,N,NERVOUS SYSTEM DRUGS,N02,ANALGESICS,N02A,OPIOID ANALGESICS,N02AA,Natural opium alkaloid analgesics,N02AA01,morphine,2524,Morphine Sulfate,3-10,1196.0,exact_base
C0029112,IN,opium,N02AA02,opium,N,NERVOUS SYSTEM DRUGS,N02,ANALGESICS,N02A,OPIOID ANALGESICS,N02AA,Natural opium alkaloid analgesics,N02AA02,opium,110,Belladonna Extract/Opium,0-2,3.5,ingredient:opium
C0029112,IN,opium,N02AA02,opium,N,NERVOUS SYSTEM DRUGS,N02,ANALGESICS,N02A,OPIOID ANALGESICS,N02AA,Natural opium alkaloid analgesics,N02AA02,opium,110,Opium,0-2,2.0,exact_full
C0029112,IN,opium,N02AA02,opium,N,NERVOUS SYSTEM DRUGS,N02,ANALGESICS,N02A,OPIOID ANALGESICS,N02AA,Natural opium alkaloid analgesics,N02AA02,opium,110,Belladonna Extract/Opium,11-17,15.5,ingredient:opium
C0029112,IN,opium,N02AA02,opium,N,NERVOUS SYSTEM DRUGS,N02,ANALGESICS,N02A,OPIOID ANALGESICS,N02AA,Natural opium alkaloid analgesics,N02AA02,opium,110,Opium,11-17,4.5,exact_full
C0029112,IN,opium,N02AA02,opium,N,NERVOUS SYSTEM DRUGS,N02,ANALGESICS,N02A,OPIOID ANALGESICS,N02AA,Natural opium alkaloid analgesics,N02AA02,opium,110,Belladonna Extract/Opium,3-10,4.0,ingredient:opium
C0029112,IN,opium,N02AA02,opium,N,NERVOUS SYSTEM DRUGS,N02,ANALGESICS,N02A,OPIOID ANALGESICS,N02AA,Natural opium alkaloid analgesics,N02AA02,opium,110,Opium,3-10,0.5,exact_full
C0030049,IN,oxycodone,N02AA05,oxycodone,N,NERVOUS SYSTEM DRUGS,N02,ANALGESICS,N02A,OPIOID ANALGESICS,N02AA,Natural opium alkaloid analgesics,N02AA05,oxycodone,285,Acetaminophen/Oxycodone Hydrochloride,0-2,38.0,ingredient:oxycodone
C0030049,IN,oxycodone,N02AA05,oxycodone,N,NERVOUS SYSTEM DRUGS,N02,ANALGESICS,N02A,OPIOID ANALGESICS,N02AA,Natural opium alkaloid analgesics,N02AA05,oxycodone,285,Aspirin/Oxycodone Hydrochloride,0-2,0.0,ingredient:oxycodone
C0030049,IN,oxycodone,N02AA05,oxycodone,N,NERVOUS SYSTEM DRUGS,N02,ANALGESICS,N02A,OPIOID ANALGESICS,N02AA,Natural opium alkaloid analgesics,N02AA05,oxycodone,285,Ibuprofen/Oxycodone Hydrochloride,0-2,0.0,ingredient:oxycodone
C0030049,IN,oxycodone,N02AA05,oxycodone,N,NERVOUS SYSTEM DRUGS,N02,ANALGESICS,N02A,OPIOID ANALGESICS,N02AA,Natural opium alkaloid analgesics,N02AA05,oxycodone,285,Oxycodone,0-2,0.0,exact_full
C0030049,IN,oxycodone,N02AA05,oxycodone,N,NERVOUS SYSTEM DRUGS,N02,ANALGESICS,N02A,OPIOID ANALGESICS,N02AA,Natural opium alkaloid analgesics,N02AA05,oxycodone,285,Oxycodone Hydrochloride,0-2,12143.0,exact_base
C0030049,IN,oxycodone,N02AA05,oxycodone,N,NERVOUS SYSTEM DRUGS,N02,ANALGESICS,N02A,OPIOID ANALGESICS,N02AA,Natural opium alkaloid analgesics,N02AA05,oxycodone,285,Acetaminophen/Oxycodone Hydrochloride,11-17,66024.5,ingredient:oxycodone
C0030049,IN,oxycodone,N02AA05,oxycodone,N,NERVOUS SYSTEM DRUGS,N02,ANALGESICS,N02A,OPIOID ANALGESICS,N02AA,Natural opium alkaloid analgesics,N02AA05,oxycodone,285,Aspirin/Oxycodone Hydrochloride,11-17,1.0,ingredient:oxycodone
C0030049,IN,oxycodone,N02AA05,oxycodone,N,NERVOUS SYSTEM DRUGS,N02,ANALGESICS,N02A,OPIOID ANALGESICS,N02AA,Natural opium alkaloid analgesics,N02AA05,oxycodone,285,Ibuprofen/Oxycodone Hydrochloride,11-17,0.5,ingredient:oxycodone
C0030049,IN,oxycodone,N02AA05,oxycodone,N,NERVOUS SYSTEM DRUGS,N02,ANALGESICS,N02A,OPIOID ANALGESICS,N02AA,Natural opium alkaloid analgesics,N02AA05,oxycodone,285,Oxycodone,11-17,28.0,exact_full
C0030049,IN,oxycodone,N02AA05,oxycodone,N,NERVOUS SYSTEM DRUGS,N02,ANALGESICS,N02A,OPIOID ANALGESICS,N02AA,Natural opium alkaloid analgesics,N02AA05,oxycodone,285,Oxycodone Hydrochloride,11-17,92357.0,exact_base
