cui,rxnorm_tty,rxnorm_name,drug_display,agegroup,freq,unique_pub_count,atc_code,atc_name,L1_code,L1_name,L2_code,L2_name,L3_code,L3_name,L4_code,L4_name,L5_code,L5_name
C0020264,IN,hydrocodone,Hydrocodone,3-10,0.0,101,R05DA03,hydrocodone,R,RESPIRATORY SYSTEM DRUGS,R05,COUGH AND COLD PREPARATIONS,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",R05DA,"Opium alkaloids and derivatives, cough suppressants",R05DA03,hydrocodone
C0020264,IN,hydrocodone,Hydrocodone,3-10,865.0,101,R05DA03,hydrocodone,R,RESPIRATORY SYSTEM DRUGS,R05,COUGH AND COLD PREPARATIONS,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",R05DA,"Opium alkaloids and derivatives, cough suppressants",R05DA03,hydrocodone
C0020264,IN,hydrocodone,Hydrocodone,3-10,28.0,101,R05DA03,hydrocodone,R,RESPIRATORY SYSTEM DRUGS,R05,COUGH AND COLD PREPARATIONS,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",R05DA,"Opium alkaloids and derivatives, cough suppressants",R05DA03,hydrocodone
C0020264,IN,hydrocodone,Hydrocodone,3-10,2.6666666666666665,101,R05DA03,hydrocodone,R,RESPIRATORY SYSTEM DRUGS,R05,COUGH AND COLD PREPARATIONS,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",R05DA,"Opium alkaloids and derivatives, cough suppressants",R05DA03,hydrocodone
C0053229,IN,benzonatate,Benzonatate,0-2,78.0,9,R05DB01,benzonatate,R,RESPIRATORY SYSTEM DRUGS,R05,COUGH AND COLD PREPARATIONS,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",R05DB,Other cough suppressants in ATC,R05DB01,benzonatate
C0053229,IN,benzonatate,Benzonatate,11-17,259056.0,9,R05DB01,benzonatate,R,RESPIRATORY SYSTEM DRUGS,R05,COUGH AND COLD PREPARATIONS,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",R05DB,Other cough suppressants in ATC,R05DB01,benzonatate
C0053229,IN,benzonatate,Benzonatate,3-10,16841.0,9,R05DB01,benzonatate,R,RESPIRATORY SYSTEM DRUGS,R05,COUGH AND COLD PREPARATIONS,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",R05DB,Other cough suppressants in ATC,R05DB01,benzonatate
C0054672,IN,carbinoxamine,Carbinoxamine,0-2,3049.0,6,R06AA08,carbinoxamine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA08,carbinoxamine
C0054672,IN,carbinoxamine,Carbinoxamine,11-17,6597.0,6,R06AA08,carbinoxamine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA08,carbinoxamine
C0054672,IN,carbinoxamine,Carbinoxamine,3-10,14039.0,6,R06AA08,carbinoxamine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA08,carbinoxamine
C0008929,IN,clemastine,Clemastine,0-2,1.0,28,R06AA04,clemastine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA04,clemastine
C0008929,IN,clemastine,Clemastine,11-17,260.5,28,R06AA04,clemastine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA04,clemastine
C0008929,IN,clemastine,Clemastine,3-10,68.5,28,R06AA04,clemastine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA04,clemastine
C0012381,IN,dimenhydrinate,Dimenhydrinate,0-2,2.0,42,R06AA11,dimenhydrinate,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA11,dimenhydrinate
C0012381,IN,dimenhydrinate,Dimenhydrinate,11-17,2.0,42,R06AA11,dimenhydrinate,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA11,dimenhydrinate
C0012381,IN,dimenhydrinate,Dimenhydrinate,3-10,7.0,42,R06AA11,dimenhydrinate,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA11,dimenhydrinate
C0012522,IN,diphenhydramine,Diphenhydramine,0-2,0.0,291,R06AA02,diphenhydramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA02,diphenhydramine
C0012522,IN,diphenhydramine,Diphenhydramine,0-2,0.0,291,R06AA02,diphenhydramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA02,diphenhydramine
C0012522,IN,diphenhydramine,Diphenhydramine,0-2,0.0,291,R06AA02,diphenhydramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA02,diphenhydramine
C0012522,IN,diphenhydramine,Diphenhydramine,0-2,1191.5,291,R06AA02,diphenhydramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA02,diphenhydramine
C0012522,IN,diphenhydramine,Diphenhydramine,0-2,0.0,291,R06AA02,diphenhydramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA02,diphenhydramine
C0012522,IN,diphenhydramine,Diphenhydramine,0-2,0.0,291,R06AA02,diphenhydramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA02,diphenhydramine
C0012522,IN,diphenhydramine,Diphenhydramine,0-2,134.0,291,R06AA02,diphenhydramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA02,diphenhydramine
C0012522,IN,diphenhydramine,Diphenhydramine,0-2,0.0,291,R06AA02,diphenhydramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA02,diphenhydramine
C0012522,IN,diphenhydramine,Diphenhydramine,0-2,0.0,291,R06AA02,diphenhydramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA02,diphenhydramine
C0012522,IN,diphenhydramine,Diphenhydramine,0-2,3.5,291,R06AA02,diphenhydramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA02,diphenhydramine
C0012522,IN,diphenhydramine,Diphenhydramine,11-17,0.3333333333333333,291,R06AA02,diphenhydramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA02,diphenhydramine
C0012522,IN,diphenhydramine,Diphenhydramine,11-17,0.5,291,R06AA02,diphenhydramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA02,diphenhydramine
C0012522,IN,diphenhydramine,Diphenhydramine,11-17,0.5,291,R06AA02,diphenhydramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA02,diphenhydramine
C0012522,IN,diphenhydramine,Diphenhydramine,11-17,1239.5,291,R06AA02,diphenhydramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA02,diphenhydramine
C0012522,IN,diphenhydramine,Diphenhydramine,11-17,0.0,291,R06AA02,diphenhydramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA02,diphenhydramine
C0012522,IN,diphenhydramine,Diphenhydramine,11-17,1.0,291,R06AA02,diphenhydramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA02,diphenhydramine
C0012522,IN,diphenhydramine,Diphenhydramine,11-17,1217.5,291,R06AA02,diphenhydramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA02,diphenhydramine
C0012522,IN,diphenhydramine,Diphenhydramine,11-17,1.0,291,R06AA02,diphenhydramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA02,diphenhydramine
C0012522,IN,diphenhydramine,Diphenhydramine,11-17,0.5,291,R06AA02,diphenhydramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA02,diphenhydramine
C0012522,IN,diphenhydramine,Diphenhydramine,11-17,3.0,291,R06AA02,diphenhydramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA02,diphenhydramine
C0012522,IN,diphenhydramine,Diphenhydramine,3-10,0.0,291,R06AA02,diphenhydramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA02,diphenhydramine
C0012522,IN,diphenhydramine,Diphenhydramine,3-10,0.0,291,R06AA02,diphenhydramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA02,diphenhydramine
C0012522,IN,diphenhydramine,Diphenhydramine,3-10,1.0,291,R06AA02,diphenhydramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA02,diphenhydramine
C0012522,IN,diphenhydramine,Diphenhydramine,3-10,1610.5,291,R06AA02,diphenhydramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA02,diphenhydramine
C0012522,IN,diphenhydramine,Diphenhydramine,3-10,1.0,291,R06AA02,diphenhydramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA02,diphenhydramine
C0012522,IN,diphenhydramine,Diphenhydramine,3-10,0.5,291,R06AA02,diphenhydramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA02,diphenhydramine
C0012522,IN,diphenhydramine,Diphenhydramine,3-10,535.0,291,R06AA02,diphenhydramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA02,diphenhydramine
C0012522,IN,diphenhydramine,Diphenhydramine,3-10,2.0,291,R06AA02,diphenhydramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA02,diphenhydramine
C0012522,IN,diphenhydramine,Diphenhydramine,3-10,1.5,291,R06AA02,diphenhydramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA02,diphenhydramine
C0012522,IN,diphenhydramine,Diphenhydramine,3-10,4.0,291,R06AA02,diphenhydramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA02,diphenhydramine
C0013092,IN,doxylamine,Doxylamine,0-2,0.0,61,R06AA09,doxylamine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA09,doxylamine
C0013092,IN,doxylamine,Doxylamine,0-2,0.0,61,R06AA09,doxylamine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA09,doxylamine
C0013092,IN,doxylamine,Doxylamine,0-2,0.0,61,R06AA09,doxylamine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA09,doxylamine
C0013092,IN,doxylamine,Doxylamine,0-2,5.5,61,R06AA09,doxylamine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA09,doxylamine
C0013092,IN,doxylamine,Doxylamine,11-17,0.0,61,R06AA09,doxylamine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA09,doxylamine
C0013092,IN,doxylamine,Doxylamine,11-17,18.0,61,R06AA09,doxylamine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA09,doxylamine
C0013092,IN,doxylamine,Doxylamine,11-17,8.625,61,R06AA09,doxylamine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA09,doxylamine
C0013092,IN,doxylamine,Doxylamine,11-17,512.5,61,R06AA09,doxylamine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA09,doxylamine
C0013092,IN,doxylamine,Doxylamine,3-10,0.5,61,R06AA09,doxylamine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA09,doxylamine
C0013092,IN,doxylamine,Doxylamine,3-10,0.0,61,R06AA09,doxylamine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA09,doxylamine
C0013092,IN,doxylamine,Doxylamine,3-10,0.75,61,R06AA09,doxylamine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA09,doxylamine
C0013092,IN,doxylamine,Doxylamine,3-10,3.5,61,R06AA09,doxylamine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA09,doxylamine
C0077163,IN,trimethobenzamide,Trimethobenzamide,0-2,1.0,1,R06AA10,trimethobenzamide,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA10,trimethobenzamide
C0077163,IN,trimethobenzamide,Trimethobenzamide,11-17,169.0,1,R06AA10,trimethobenzamide,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA10,trimethobenzamide
C0077163,IN,trimethobenzamide,Trimethobenzamide,3-10,1.0,1,R06AA10,trimethobenzamide,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,"Aminoalkyl ethers, systemic antihistamines",R06AA10,trimethobenzamide
C0006246,IN,brompheniramine,Brompheniramine,0-2,476.0,37,R06AB01,brompheniramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AB,"Substituted alkylamines, systemic antihistamines",R06AB01,brompheniramine
C0006246,IN,brompheniramine,Brompheniramine,0-2,143272.0,37,R06AB01,brompheniramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AB,"Substituted alkylamines, systemic antihistamines",R06AB01,brompheniramine
C0006246,IN,brompheniramine,Brompheniramine,0-2,69.0,37,R06AB01,brompheniramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AB,"Substituted alkylamines, systemic antihistamines",R06AB01,brompheniramine
C0006246,IN,brompheniramine,Brompheniramine,0-2,52.0,37,R06AB01,brompheniramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AB,"Substituted alkylamines, systemic antihistamines",R06AB01,brompheniramine
C0006246,IN,brompheniramine,Brompheniramine,0-2,1.0,37,R06AB01,brompheniramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AB,"Substituted alkylamines, systemic antihistamines",R06AB01,brompheniramine
C0006246,IN,brompheniramine,Brompheniramine,11-17,355.0,37,R06AB01,brompheniramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AB,"Substituted alkylamines, systemic antihistamines",R06AB01,brompheniramine
C0006246,IN,brompheniramine,Brompheniramine,11-17,354376.0,37,R06AB01,brompheniramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AB,"Substituted alkylamines, systemic antihistamines",R06AB01,brompheniramine
C0006246,IN,brompheniramine,Brompheniramine,11-17,65.0,37,R06AB01,brompheniramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AB,"Substituted alkylamines, systemic antihistamines",R06AB01,brompheniramine
C0006246,IN,brompheniramine,Brompheniramine,11-17,44.0,37,R06AB01,brompheniramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AB,"Substituted alkylamines, systemic antihistamines",R06AB01,brompheniramine
C0006246,IN,brompheniramine,Brompheniramine,11-17,3.0,37,R06AB01,brompheniramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AB,"Substituted alkylamines, systemic antihistamines",R06AB01,brompheniramine
C0006246,IN,brompheniramine,Brompheniramine,3-10,1156.0,37,R06AB01,brompheniramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AB,"Substituted alkylamines, systemic antihistamines",R06AB01,brompheniramine
C0006246,IN,brompheniramine,Brompheniramine,3-10,646620.0,37,R06AB01,brompheniramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AB,"Substituted alkylamines, systemic antihistamines",R06AB01,brompheniramine
C0006246,IN,brompheniramine,Brompheniramine,3-10,146.0,37,R06AB01,brompheniramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AB,"Substituted alkylamines, systemic antihistamines",R06AB01,brompheniramine
C0006246,IN,brompheniramine,Brompheniramine,3-10,264.0,37,R06AB01,brompheniramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AB,"Substituted alkylamines, systemic antihistamines",R06AB01,brompheniramine
C0006246,IN,brompheniramine,Brompheniramine,3-10,0.0,37,R06AB01,brompheniramine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AB,"Substituted alkylamines, systemic antihistamines",R06AB01,brompheniramine
C0008281,IN,chlorpheniramine,Chlorpheniramine,0-2,0.0,138,R06AB04,chlorphenamine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AB,"Substituted alkylamines, systemic antihistamines",R06AB04,chlorphenamine
C0008281,IN,chlorpheniramine,Chlorpheniramine,0-2,19.0,138,R06AB04,chlorphenamine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AB,"Substituted alkylamines, systemic antihistamines",R06AB04,chlorphenamine
C0008281,IN,chlorpheniramine,Chlorpheniramine,0-2,3.0,138,R06AB04,chlorphenamine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AB,"Substituted alkylamines, systemic antihistamines",R06AB04,chlorphenamine
C0008281,IN,chlorpheniramine,Chlorpheniramine,0-2,2.0,138,R06AB04,chlorphenamine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AB,"Substituted alkylamines, systemic antihistamines",R06AB04,chlorphenamine
C0008281,IN,chlorpheniramine,Chlorpheniramine,0-2,152.0,138,R06AB04,chlorphenamine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AB,"Substituted alkylamines, systemic antihistamines",R06AB04,chlorphenamine
C0008281,IN,chlorpheniramine,Chlorpheniramine,0-2,5.0,138,R06AB04,chlorphenamine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AB,"Substituted alkylamines, systemic antihistamines",R06AB04,chlorphenamine
C0008281,IN,chlorpheniramine,Chlorpheniramine,0-2,13.0,138,R06AB04,chlorphenamine,R,RESPIRATORY SYSTEM DRUGS,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AB,"Substituted alkylamines, systemic antihistamines",R06AB04,chlorphenamine
